campus_id|campus_name|district_name|rating|i1_target|i1_score|i2_target|i2_score|i3_target|i3_score|i4_target|i4_score|year
057905206|ALEX SANGER EL|DALLAS ISD|Met Standard|60|82|32|53|28|48|12|48|2016
057905207|SAN JACINTO EL|DALLAS ISD|Met Standard|60|64|32|44|28|37|12|31|2016
057905208|SEAGOVILLE EL|DALLAS ISD|Met Standard|60|64|32|37|28|36|12|22|2016
057905209|ASCHER SILBERSTEIN EL|DALLAS ISD|Met Standard|60|78|32|48|28|49|12|38|2016
057905210|LESLIE A STEMMONS EL|DALLAS ISD|Met Standard|60|77|32|53|28|48|12|44|2016
057905211|STEVENS PARK EL|DALLAS ISD|Met Standard|60|55|32|41|28|31|12|19|2016
057905212|HARRY STONE MONTESSORI ACADEMY (ES|DALLAS ISD|Met Standard|60|82|32|39|28|48|12|39|2016
057905213|T G TERRY EL|DALLAS ISD|Met Standard|60|77|32|51|28|46|12|34|2016
057905215|R L THORNTON EL|DALLAS ISD|Met Standard|60|72|32|45|28|42|12|26|2016
057905216|EDWARD TITCHE EL|DALLAS ISD|Improvement Required|60|39|32|32|28|17|12|11|2016
057905217|WILLIAM B TRAVIS ACDMY/VNGRD FOR A|DALLAS ISD|Met Standard|60|100|32|64|28|74|12|99|2016
057905218|GEORGE W TRUETT EL|DALLAS ISD|Improvement Required|60|47|32|43|28|23|12|19|2016
057905219|ADELLE TURNER EL|DALLAS ISD|Met Standard|60|60|32|50|28|33|12|25|2016
057905220|MARK TWAIN LEADERSHIP VANGUARD|DALLAS ISD|Met Standard|60|50|32|36|28|28|12|17|2016
057905222|URBAN PARK EL|DALLAS ISD|Met Standard|60|80|32|55|28|49|12|42|2016
057905224|WALNUT HILL EL|DALLAS ISD|Met Standard|60|86|32|57|28|54|12|49|2016
057905225|DANIEL WEBSTER EL|DALLAS ISD|Improvement Required|60|47|32|39|28|24|12|13|2016
057905226|MARTIN WEISS EL|DALLAS ISD|Met Standard|60|71|32|39|28|43|12|25|2016
057905228|SUDIE L WILLIAMS EL|DALLAS ISD|Met Standard|60|73|32|48|28|42|12|40|2016
057905229|WINNETKA EL|DALLAS ISD|Met Standard|60|77|32|50|28|44|12|35|2016
057905230|HARRY C WITHERS EL|DALLAS ISD|Met Standard|60|83|32|50|28|49|12|61|2016
057905232|EDNA ROWE EL|DALLAS ISD|Met Standard|60|76|32|46|28|46|12|38|2016
057905233|NATHAN ADAMS EL|DALLAS ISD|Met Standard|60|76|32|39|28|44|12|35|2016
057905234|HENRY B GONZALEZ EL|DALLAS ISD|Met Standard|60|79|32|54|28|48|12|40|2016
057905235|BIRDIE ALEXANDER EL|DALLAS ISD|Met Standard|60|61|32|45|28|33|12|18|2016
057905236|NANCY J COCHRAN EL|DALLAS ISD|Met Standard|60|69|32|51|28|38|12|19|2016
057905237|JOHN W RUNYON EL|DALLAS ISD|Met Standard|60|68|32|48|28|34|12|22|2016
057905239|ARTURO SALAZAR EL|DALLAS ISD|Met Standard|60|78|32|50|28|47|12|40|2016
057905240|FRANK GUZICK EL|DALLAS ISD|Met Standard|60|71|32|58|28|38|12|28|2016
057905241|ELEMENTARY' DISCIPLINARY ALTERNATI|DALLAS ISD|Not Rated|||||||||2016
057905244|SEAGOVILLE NORTH EL|DALLAS ISD|Met Standard|60|65|32|38|28|37|12|25|2016
057905247|ADELFA BOTELLO CALLEJO EL|DALLAS ISD|Met Standard|60|66|32|48|28|35|12|25|2016
057905250|WHITNEY M YOUNG JR EL|DALLAS ISD|Met Standard|60|63|32|56|28|33|12|25|2016
057905260|LORENZO DE ZAVALA EL|DALLAS ISD|Met Standard|60|63|32|36|28|37|12|25|2016
057905263|J P STARKS EL|DALLAS ISD|Met Standard|60|78|32|54|28|49|12|51|2016
057905264|RONALD E MCNAIR EL|DALLAS ISD|Met Standard|60|53|32|49|28|29|12|20|2016
057905265|ELADIO R MARTINEZ LEARNING CENTER|DALLAS ISD|Met Standard|60|82|32|45|28|47|12|45|2016
057905266|FREDERICK DOUGLASS EL|DALLAS ISD|Met Standard|60|61|32|42|28|36|12|22|2016
057905268|JOHN F KENNEDY LEARNING CENTER|DALLAS ISD|Met Standard|60|63|32|38|28|39|12|28|2016
057905269|ONESIMO HERNANDEZ EL|DALLAS ISD|Improvement Required|60|47|32|42|28|24|12|12|2016
057905270|EDUARDO MATA EL|DALLAS ISD|Met Standard|60|76|32|42|28|35|12|29|2016
057905271|JULIAN T SALDIVAR EL|DALLAS ISD|Met Standard|60|65|32|44|28|40|12|31|2016
057905272|MARIA MORENO EL|DALLAS ISD|Met Standard|60|59|32|37|28|34|12|27|2016
057905273|PLEASANT GROVE EL|DALLAS ISD|Met Standard|60|70|32|53|28|37|12|27|2016
057905274|MARY MCLEOD BETHUNE EL|DALLAS ISD|Met Standard|60|74|32|46|28|41|12|29|2016
057905275|LOUISE WOLFF KAHN EL|DALLAS ISD|Met Standard|60|77|32|56|28|48|12|41|2016
057905276|GILBERT CUELLAR SR EL|DALLAS ISD|Met Standard|60|73|32|49|28|42|12|32|2016
057905277|THOMAS TOLBERT EL|DALLAS ISD|Met Standard|60|74|32|57|28|46|12|35|2016
057905278|LEONIDES GONZALEZ CIGARROA MD EL|DALLAS ISD|Met Standard|60|64|32|53|28|37|12|19|2016
057905279|JERRY R JUNKINS EL|DALLAS ISD|Met Standard|60|76|32|47|28|44|12|31|2016
057905280|ANNE FRANK EL|DALLAS ISD|Met Standard|60|78|32|46|28|46|12|35|2016
057905281|CESAR CHAVEZ LEARNING CENTER|DALLAS ISD|Met Standard|60|67|32|45|28|36|12|20|2016
057905283|ESPERANZA MEDRANO EL|DALLAS ISD|Met Standard|60|72|32|51|28|41|12|32|2016
057905284|HIGHLAND MEADOWS EL|DALLAS ISD|Met Standard|60|64|32|42|28|37|12|27|2016
057905285|N W HARLLEE EARLY CHILDHOOD CENTER|DALLAS ISD|Met Standard-Paired|||||||||2016
057905286|LEE A MCSHAN JR EL|DALLAS ISD|Met Standard|60|70|32|51|28|44|12|30|2016
057905287|CELESTINO MAURICIO SOTO JR EL|DALLAS ISD|Met Standard|60|63|32|41|28|36|12|27|2016
057905288|ROSEMONT PRI SCHOOL-CHRIS V SEMOS|DALLAS ISD|Met Standard-Paired|||||||||2016
057905289|FELIX G BOTELLO EL|DALLAS ISD|Met Standard|60|73|32|58|28|48|12|37|2016
057905301|WILMER-HUTCHINS EL|DALLAS ISD|Met Standard|60|54|32|35|28|29|12|18|2016
057905303|THELMA ELIZABETH PAGE RICHARDSON E|DALLAS ISD|Met Standard|60|67|32|51|28|43|12|21|2016
057905304|GEORGE HERBERT WALKER BUSH EL|DALLAS ISD|Met Standard|60|73|32|43|28|43|12|32|2016
057905305|EBBY HALLIDAY EL|DALLAS ISD|Met Standard|60|65|32|43|28|37|12|22|2016
057905352|BALCH SPRINGS MIDDLE|DALLAS ISD|Met Standard|60|65|30|40|26|34|13|21|2016
057905353|ANN RICHARDS MIDDLE|DALLAS ISD|Met Standard|60|62|30|35|26|31|13|19|2016
057905354|KENNEDY-CURRY MIDDLE|DALLAS ISD|Improvement Required|60|52|30|34|26|26|13|12|2016
057905355|ALEX SANGER PREPARATORY MIDDLE|DALLAS ISD|Met Standard|60|60|30|25|26|36|13|19|2016
057905356|IRMA RANGEL YOUNG WOMENS LEADERSHI|DALLAS ISD|Met Standard|60|100|30|51|26|75|13|95|2016
057905357|BARACK OBAMA MALE LEADERSHIP ACA A|DALLAS ISD|Met Standard|60|97|30|39|26|59|13|70|2016
057905358|BARBARA M MANNS EDUCATION CENTER|DALLAS ISD|Improvement Required|35|17|8|35|13|8|||2016
057905359|ROSEMONT MIDDLE|DALLAS ISD|Met Standard|60|77|30|41|26|41|13|33|2016
057905360|D A HULCY STEAM MIDDLE|DALLAS ISD|Met Standard|60|73|30|41|26|42|13|23|2016
057905380|WILMER-HUTCHINS H S|DALLAS ISD|Met Standard|60|67|17|26|30|38|60|78|2016
057905381|BARACK OBAMA MALE LEADERSHIP ACA A|DALLAS ISD|Met Standard|60|98|17|11|30|65|60|97|2016
057905382|INNOVATION DESIGN ENTREPRENEURSHIP|DALLAS ISD|Met Standard|60|76|17|37|30|42|21|34|2016
057905389|JOHN LESLIE PATTON JR ACADEMIC CEN|DALLAS ISD|Met Alternative Standard|35|54|8|10|13|29|33|71|2016
020910101|DAMON ISD|DAMON ISD|Met Standard|60|62|17|29|30|36|21|27|2016
020904001|DANBURY H S|DANBURY ISD|Met Standard|60|82|17|15|30|40|60|83|2016
020904041|DANBURY MIDDLE|DANBURY ISD|Met Standard|60|88|30|39|26|49|13|50|2016
020904101|DANBURY EL|DANBURY ISD|Met Standard|60|90|32|45|28|54|12|50|2016
148905101|DARROUZETT SCHOOLS|DARROUZETT ISD|Met Standard|60|65|17|38|30|31|21|26|2016
058902001|DAWSON SCHOOL|DAWSON ISD|Met Standard|60|74|17|36|30|37|21|43|2016
175904001|DAWSON H S|DAWSON ISD|Met Standard|60|66|17|28|30|33|60|82|2016
175904101|DAWSON EL|DAWSON ISD|Met Standard|60|71|32|36|28|36|12|27|2016
146902002|DAYTON H S|DAYTON ISD|Met Standard|60|75|17|23|30|41|60|75|2016
146902007|AAEP (ACADEMIC ALTERNATIVE EDUCATI|DAYTON ISD|Not Rated|||||||||2016
146902041|WILSON J H|DAYTON ISD|Met Standard|60|66|30|35|26|34|13|25|2016
146902101|AUSTIN EL|DAYTON ISD|Met Standard-Paired|||||||||2016
146902102|COLBERT EL|DAYTON ISD|Met Standard-Paired|||||||||2016
146902103|RICHTER EL|DAYTON ISD|Met Standard|60|64|32|44|28|39|12|25|2016
146902105|KIMMIE M BROWN EL|DAYTON ISD|Met Standard|60|63|32|39|28|31|12|21|2016
047902001|DE LEON H S|DE LEON ISD|Met Standard|60|80|17|29|30|42|60|78|2016
047902041|PERKINS MIDDLE|DE LEON ISD|Met Standard|60|75|30|39|26|36|13|30|2016
047902101|DE LEON EL|DE LEON ISD|Met Standard|60|87|32|41|28|47|12|34|2016
249905001|DECATUR H S|DECATUR ISD|Met Standard|60|80|17|25|30|43|60|80|2016
249905041|MCCARROLL MIDDLE|DECATUR ISD|Met Standard|60|81|30|42|26|41|13|48|2016
249905042|MCCARROLL MIDDLE 6TH GRADE|DECATUR ISD|Met Standard|60|75|30|34|26|37|13|31|2016
249905101|RANN EL|DECATUR ISD|Met Standard|60|80|32|43|28|41|12|45|2016
249905103|CARSON EL|DECATUR ISD|Met Standard|60|78|32|39|28|39|12|39|2016
249905104|YOUNG EL|DECATUR ISD|Met Standard|60|80|32|59|28|44|12|34|2016
101908001|DEER PARK HS|DEER PARK ISD|Met Standard|60|83|17|26|30|48|60|70|2016
101908007|H S POINT|DEER PARK ISD|Not Rated|||||||||2016
101908041|DEEPWATER JR HIGH|DEER PARK ISD|Met Standard|60|72|30|37|26|42|13|30|2016
101908042|DEER PARK J H|DEER PARK ISD|Met Standard|60|87|30|42|26|53|13|54|2016
101908043|BONNETTE JR HIGH|DEER PARK ISD|Met Standard|60|74|30|38|26|38|13|33|2016
101908044|FAIRMONT JR HIGH|DEER PARK ISD|Met Standard|60|84|30|45|26|45|13|56|2016
101908101|CARPENTER ELEMENTARY|DEER PARK ISD|Met Standard|60|82|32|41|28|44|12|38|2016
101908102|DEEPWATER ELEMENTARY|DEER PARK ISD|Met Standard|60|71|32|46|28|38|12|22|2016
101908104|SAN JACINTO ELEMENTARY|DEER PARK ISD|Met Standard|60|85|32|43|28|47|12|43|2016
101908105|DEER PARK ELEMENTARY|DEER PARK ISD|Met Standard|60|90|32|43|28|53|12|57|2016
101908106|PARKWOOD ELEMENTARY|DEER PARK ISD|Met Standard-Paired|||||||||2016
101908107|JP DABBS ELEMENTARY|DEER PARK ISD|Met Standard|60|78|32|46|28|40|12|33|2016
101908108|FAIRMONT ELEMENTARY|DEER PARK ISD|Met Standard|60|92|32|46|28|53|12|57|2016
101908109|EARLY CHILDHOOD CENTER|DEER PARK ISD|Met Standard-Paired|||||||||2016
019901001|DEKALB H S|DEKALB ISD|Met Standard|60|78|17|24|30|44|60|78|2016
019901041|DEKALB MIDDLE|DEKALB ISD|Met Standard|60|69|30|38|26|31|13|30|2016
019901102|DEKALB EL|DEKALB ISD|Improvement Required|60|61|32|36|28|25|12|27|2016
227910001|DEL VALLE H S|DEL VALLE ISD|Met Standard|60|68|17|23|30|42|60|79|2016
227910002|DEL VALLE OPPORTUNITY CTR|DEL VALLE ISD|Met Alternative Standard|35|43|8|21|13|25|33|100|2016
227910005|TRAVIS CO J J A E P|DEL VALLE ISD|Not Rated|||||||||2016
227910041|DEL VALLE MIDDLE|DEL VALLE ISD|Met Standard|60|63|30|35|26|35|13|28|2016
227910042|JOHN P OJEDA J H|DEL VALLE ISD|Met Standard|60|64|30|35|26|35|13|31|2016
227910043|DAILEY MIDDLE|DEL VALLE ISD|Met Standard|60|59|30|35|26|30|13|21|2016
227910101|POPHAM EL|DEL VALLE ISD|Met Standard|60|69|32|35|28|38|12|27|2016
227910106|SMITH EL|DEL VALLE ISD|Met Standard|60|64|32|40|28|39|12|33|2016
227910107|HILLCREST EL|DEL VALLE ISD|Met Standard|60|68|32|51|28|38|12|27|2016
227910108|BATY EL|DEL VALLE ISD|Met Standard|60|61|32|45|28|34|12|17|2016
227910109|HORNSBY-DUNLAP EL|DEL VALLE ISD|Met Standard|60|58|32|37|28|30|12|21|2016
227910110|DEL VALLE EL|DEL VALLE ISD|Met Standard|60|64|32|38|28|34|12|31|2016
227910111|CREEDMOOR EL|DEL VALLE ISD|Met Standard|60|64|32|42|28|36|12|29|2016
227910112|JOSEPH GILBERT EL|DEL VALLE ISD|Met Standard|60|73|32|42|28|43|12|35|2016
115903001|DELL CITY SCHOOL|DELL CITY ISD|Improvement Required|60|42|17|39|30|23|21|13|2016
091903001|DENISON H S|DENISON ISD|Met Standard|60|76|17|28|30|46|60|77|2016
091903002|PATHWAYS H S|DENISON ISD|Met Alternative Standard|35|81|||13|37|33|100|2016
091903041|HENRY SCOTT MIDDLE|DENISON ISD|Met Standard|60|73|30|38|26|35|13|31|2016
091903045|B MCDANIEL INT|DENISON ISD|Met Standard|60|81|30|38|26|42|13|36|2016
091903103|HOUSTON EL|DENISON ISD|Met Standard|60|64|32|21|28|33|12|25|2016
091903104|HYDE PARK EL|DENISON ISD|Met Standard|60|88|32|42|28|55|12|50|2016
091903112|MAYES EL|DENISON ISD|Met Standard|60|85|32|53|28|54|12|49|2016
091903113|LAMAR EL|DENISON ISD|Met Standard|60|73|32|32|28|42|12|31|2016
091903114|TERRELL EL|DENISON ISD|Met Standard|60|82|32|28|28|48|12|43|2016
061901002|RYAN H S|DENTON ISD|Met Standard|60|77|17|23|30|40|60|81|2016
061901003|DENTON H S|DENTON ISD|Met Standard|60|73|17|22|30|41|60|77|2016
061901005|LESTER DAVIS|DENTON ISD|Not Rated|||||||||2016
061901006|DENTON CO J J A E P|DENTON ISD|Not Rated|||||||||2016
061901007|GUYER H S|DENTON ISD|Met Standard|60|87|17|26|30|47|60|85|2016
061901039|FRED MOORE H S|DENTON ISD|Met Alternative Standard|35|88|||13|27|33|100|2016
061901040|JOE DALE SPARKS CAMPUS|DENTON ISD|Not Rated|||||||||2016
061901041|CROWNOVER MIDDLE|DENTON ISD|Met Standard|60|88|30|41|26|47|13|56|2016
061901044|STRICKLAND MIDDLE|DENTON ISD|Met Standard|60|75|30|38|26|36|13|35|2016
061901045|CALHOUN MIDDLE|DENTON ISD|Met Standard|60|66|30|35|26|35|13|31|2016
061901046|MCMATH MIDDLE|DENTON ISD|Met Standard|60|81|30|40|26|41|13|49|2016
061901047|NAVO MIDDLE|DENTON ISD|Met Standard|60|83|30|41|26|46|13|46|2016
061901048|HARPOOL MIDDLE|DENTON ISD|Met Standard|60|91|30|44|26|51|13|68|2016
061901049|BETTYE MYERS MIDDLE|DENTON ISD|Met Standard|60|71|30|40|26|32|13|33|2016
061901102|HOUSTON EL|DENTON ISD|Met Standard|60|87|32|38|28|44|12|41|2016
061901104|LEE EL|DENTON ISD|Met Standard|60|72|32|50|28|39|12|32|2016
061901105|HODGE EL|DENTON ISD|Met Standard|60|77|32|55|28|41|12|35|2016
061901106|MCNAIR EL|DENTON ISD|Met Standard|60|87|32|48|28|49|12|55|2016
061901107|NEWTON RAYZOR EL|DENTON ISD|Met Standard|60|72|32|46|28|32|12|37|2016
061901108|RIVERA EL|DENTON ISD|Met Standard|60|69|32|47|28|39|12|28|2016
061901109|WILSON EL|DENTON ISD|Met Standard|60|82|32|46|28|43|12|43|2016
061901110|GINNINGS EL|DENTON ISD|Met Standard|60|66|32|37|28|34|12|28|2016
061901111|BORMAN EL|DENTON ISD|Met Standard|60|56|32|41|28|30|12|18|2016
061901112|EVERS PARK EL|DENTON ISD|Met Standard|60|65|32|47|28|35|12|16|2016
061901113|RYAN EL|DENTON ISD|Met Standard|60|80|32|52|28|43|12|46|2016
061901114|THE ANN WINDLE SCHOOL FOR YOUNG CH|DENTON ISD|Met Standard-Paired|||||||||2016
061901115|EP RAYZOR EL|DENTON ISD|Met Standard|60|95|32|55|28|58|12|73|2016
061901116|PECAN CREEK EL|DENTON ISD|Met Standard|60|78|32|40|28|35|12|34|2016
061901117|PROVIDENCE EL|DENTON ISD|Met Standard|60|79|32|36|28|41|12|38|2016
061901118|HAWK EL|DENTON ISD|Met Standard|60|89|32|47|28|42|12|47|2016
061901119|SAVANNAH EL|DENTON ISD|Met Standard|60|82|32|39|28|42|12|37|2016
061901120|PALOMA CREEK EL|DENTON ISD|Met Standard|60|77|32|48|28|40|12|32|2016
061901121|NELSON EL|DENTON ISD|Met Standard|60|84|32|48|28|45|12|49|2016
061901122|BLANTON EL|DENTON ISD|Met Standard|60|95|32|52|28|52|12|67|2016
061901123|STEPHENS EL|DENTON ISD|Met Standard|60|69|32|30|28|29|12|28|2016
061901124|EMILIO & GUADALUPE GONZALEZ PRE-K|DENTON ISD|Met Standard-Paired|||||||||2016
061901125|CROSS OAKS EL|DENTON ISD|Met Standard|60|81|32|60|28|48|12|38|2016
061901126|DOROTHY P ADKINS EL|DENTON ISD|Met Standard|60|90|32|45|28|38|12|54|2016
251901001|DENVER CITY H S|DENVER CITY ISD|Met Standard|60|79|17|25|30|46|60|77|2016
251901041|WILLIAM G GRAVITT J H|DENVER CITY ISD|Met Standard|60|71|30|35|26|36|13|29|2016
251901101|KELLEY EL|DENVER CITY ISD|Met Standard|60|74|32|43|28|41|12|31|2016
251901104|DODSON PRI|DENVER CITY ISD|Met Standard-Paired|||||||||2016
057906001|DESOTO H S & ISTEAM3D|DESOTO ISD|Met Standard|60|63|17|16|30|35|60|64|2016
057906003|WINGS (WHERE I NOW GAIN SUCCESS)|DESOTO ISD|Met Alternative Standard|35|38|||13|13|||2016
057906008|DESOTO ALTERNATIVE EDUCATION CENTE|DESOTO ISD|Not Rated|||||||||2016
057906041|DESOTO EAST MIDDLE (ISTEAM)|DESOTO ISD|Met Standard|60|54|30|31|26|27|13|16|2016
057906042|DESOTO WEST MIDDLE (ISTEAM)|DESOTO ISD|Met Standard|60|66|30|36|26|35|13|24|2016
057906043|CURTISTENE S MCCOWAN MIDDLE (ISTEA|DESOTO ISD|Met Standard|60|58|30|30|26|30|13|18|2016
057906102|RUBY YOUNG EL|DESOTO ISD|Met Standard|60|59|32|38|28|31|12|21|2016
057906103|NORTHSIDE EL|DESOTO ISD|Met Standard|60|58|32|41|28|30|12|19|2016
057906106|THE MEADOWS EL|DESOTO ISD|Improvement Required|60|51|32|39|28|25|12|12|2016
057906107|COCKRELL HILL EL|DESOTO ISD|Met Standard|60|71|32|47|28|38|12|29|2016
057906108|FRANK D MOATES EL|DESOTO ISD|Met Standard|60|62|32|38|28|32|12|18|2016
057906109|WOODRIDGE EL|DESOTO ISD|Met Standard|60|60|32|42|28|32|12|12|2016
057906110|AMBER TERRACE DISCOVERY & DESIGN E|DESOTO ISD|Met Standard-Paired|||||||||2016
194905001|DETROIT H S|DETROIT ISD|Met Standard|60|69|17|18|30|35|60|73|2016
194905041|DETROIT J H|DETROIT ISD|Improvement Required|60|54|30|27|26|25|13|17|2016
194905101|DETROIT EL|DETROIT ISD|Improvement Required|60|61|32|35|28|30|12|4|2016
146903041|DEVERS JH|DEVERS ISD|Met Standard|60|91|30|37|26|52|13|73|2016
146903101|DEVERS EL|DEVERS ISD|Met Standard|60|93|32|51|28|58|12|81|2016
163901001|DEVINE H S|DEVINE ISD|Met Standard|60|73|17|21|30|40|60|79|2016
163901004|DEVINE DAEP SCHOOL|DEVINE ISD|Not Rated|||||||||2016
163901041|DEVINE MIDDLE|DEVINE ISD|Met Standard|60|71|30|31|26|35|13|35|2016
163901101|JOHN J CIAVARRA EL|DEVINE ISD|Met Standard-Paired|||||||||2016
163901102|DEVINE INTERMEDIATE SCHOOL|DEVINE ISD|Met Standard|60|77|32|40|28|39|12|35|2016
081906101|DEW EL|DEW ISD|Met Standard|60|87|32|43|28|45|12|47|2016
176903001|DEWEYVILLE H S|DEWEYVILLE ISD|Met Standard|60|62|17|29|30|31|60|67|2016
176903101|DEWEYVILLE EL|DEWEYVILLE ISD|Met Standard|60|66|32|25|28|35|12|23|2016
003905001|DIBOLL H S|DIBOLL ISD|Met Standard|60|72|17|25|30|43|60|71|2016
003905004|STUBBLEFIELD LRN CTR|DIBOLL ISD|Not Rated|||||||||2016
003905041|DIBOLL J H|DIBOLL ISD|Met Standard|60|74|30|42|26|38|13|41|2016
003905101|H G TEMPLE EL|DIBOLL ISD|Met Standard|60|68|32|22|28|37|12|24|2016
003905102|DIBOLL PRI|DIBOLL ISD|Met Standard-Paired|||||||||2016
003905103|H G TEMPLE INT|DIBOLL ISD|Met Standard|60|66|32|39|28|32|12|20|2016
084901001|DICKINSON H S|DICKINSON ISD|Met Standard|60|73|17|27|30|43|60|74|2016
084901009|DICKINSON CONTINUATION CENTER|DICKINSON ISD|Met Alternative Standard|35|86|||13|45|33|95|2016
084901011|TRANSFORMING LIVES COOPERATIVE (TL|DICKINSON ISD|Not Rated|||||||||2016
084901012|GALVESTON CO DETENTION CTR|DICKINSON ISD|Not Rated|||||||||2016
084901014|COASTAL ALTERNATIVE PROGRAM (CAP)|DICKINSON ISD|Not Rated|||||||||2016
084901041|R D MCADAMS J H|DICKINSON ISD|Met Standard|60|69|30|38|26|36|13|41|2016
084901042|DUNBAR MIDDLE|DICKINSON ISD|Met Standard|60|74|30|33|26|37|13|29|2016
084901043|JOHN AND SHAMARION BARBER MIDDLE|DICKINSON ISD|Met Standard|60|74|30|36|26|39|13|24|2016
084901101|KENNETH E LITTLE EL|DICKINSON ISD|Met Standard|60|67|32|30|28|36|12|27|2016
084901105|JAKE SILBERNAGEL EL|DICKINSON ISD|Met Standard|60|67|32|38|28|38|12|34|2016
084901106|HUGHES ROAD EL|DICKINSON ISD|Met Standard|60|60|32|30|28|31|12|21|2016
084901107|BAY COLONY EL|DICKINSON ISD|Met Standard|60|75|32|39|28|41|12|34|2016
084901108|SAN LEON EL|DICKINSON ISD|Met Standard|60|77|32|37|28|45|12|40|2016
084901109|CALDER ROAD EL|DICKINSON ISD|Met Standard|60|80|32|43|28|44|12|36|2016
082902001|DILLEY H S|DILLEY ISD|Met Standard|60|62|17|22|30|34|60|69|2016
082902041|MARY HARPER MIDDLE|DILLEY ISD|Improvement Required|60|52|30|34|26|24|13|16|2016
082902101|DILLEY EL|DILLEY ISD|Improvement Required|60|55|32|38|28|26|12|13|2016
144903001|DIME BOX SCHOOL|DIME BOX ISD|Improvement Required|60|51|17|34|30|24|60|69|2016
035901001|DIMMITT H S|DIMMITT ISD|Met Standard|60|71|17|23|30|38|60|80|2016
035901041|DIMMITT MIDDLE|DIMMITT ISD|Met Standard|60|59|30|33|26|27|13|21|2016
035901102|RICHARDSON EL|DIMMITT ISD|Met Standard|60|65|32|31|28|37|12|20|2016
133905101|DIVIDE EL|DIVIDE ISD|Met Standard|60|100|32|42|||12|78|2016
074904001|DODD CITY SCHOOL|DODD CITY ISD|Met Standard|60|84|17|34|30|48|60|85|2016
108902001|DONNA H S|DONNA ISD|Met Standard|60|68|17|20|30|41|60|73|2016
108902003|HIDALGO CO J J A E P|DONNA ISD|Not Rated|||||||||2016
108902006|3D ACADEMY|DONNA ISD|Met Alternative Standard|35|39|||13|26|33|100|2016
108902007|DONNA NORTH H S|DONNA ISD|Met Standard|60|63|17|17|30|39|60|60|2016
108902045|A P SOLIS MIDDLE|DONNA ISD|Met Standard|60|73|30|48|26|43|13|31|2016
108902046|VETERANS MIDDLE|DONNA ISD|Met Standard|60|60|30|36|26|34|13|21|2016
108902047|DORA M SAUCEDA MIDDLE|DONNA ISD|Met Standard|60|65|30|40|26|36|13|25|2016
108902048|W A TODD MIDDLE|DONNA ISD|Met Standard|60|61|30|33|26|35|13|23|2016
108902102|GUZMAN EL|DONNA ISD|Met Standard|60|71|32|41|28|41|12|26|2016
108902103|T PRICE EL|DONNA ISD|Met Standard|60|58|32|45|28|31|12|23|2016
108902104|A M OCHOA EL|DONNA ISD|Met Standard|60|66|32|44|28|37|12|21|2016
108902105|RUNN EL|DONNA ISD|Met Standard|60|67|32|40|28|38|12|19|2016
108902106|C STAINKE EL|DONNA ISD|Met Standard|60|70|32|47|28|40|12|33|2016
108902109|J W CACERES EL|DONNA ISD|Met Standard|60|66|32|43|28|38|12|27|2016
108902111|M RIVAS EL|DONNA ISD|Met Standard|60|56|32|46|28|31|12|20|2016
108902112|CAPT D SALINAS II EL|DONNA ISD|Met Standard|60|70|32|52|28|42|12|32|2016
108902113|PATRICIA S GARZA EL|DONNA ISD|Met Standard|60|59|32|38|28|32|12|20|2016
108902114|MARIA ALICIA P MUNOZ EL|DONNA ISD|Met Standard|60|60|32|35|28|32|12|20|2016
108902115|LE NOIR EL|DONNA ISD|Met Standard|60|70|32|41|28|37|12|30|2016
108902116|DANIEL SINGLETERRY SR|DONNA ISD|Met Standard|60|64|32|45|28|37|12|23|2016
108902117|ELOY GARZA SALAZAR EL|DONNA ISD|Met Standard|60|67|32|37|28|36|12|30|2016
108902118|JULIAN S ADAME|DONNA ISD|Met Standard|60|70|32|43|28|38|12|32|2016
086024101|DOSS EL|DOSS CONSOLIDATED CSD|Met Standard|60|70|32|29|||12|25|2016
174911001|DOUGLASS SCHOOL|DOUGLASS ISD|Met Standard|60|78|17|30|30|36|60|71|2016
178801001|DR M L GARZA-GONZALEZ CHARTER SCHO|DR M L GARZA-GONZALEZ CHARTER SCHO|Met Alternative Standard|35|54|8|32|13|31|33|87|2016
178801101|ACCELERATED LEARNING CENTER|DR M L GARZA-GONZALEZ CHARTER SCHO|Not Rated|||||||||2016
178801102|GCCLR INSTITUTE OF TECHNOLOGY|DR M L GARZA-GONZALEZ CHARTER SCHO|Not Rated|||||||||2016
101856101|DRAW ACADEMY|DRAW ACADEMY|Improvement Required|60|38|32|24|28|21|12|11|2016
101856102|DRAW ACADEMY EARLY LEARNING CENTER|DRAW ACADEMY|Not Rated|||||||||2016
101856103|DRAW ACADEMY UPPER EL|DRAW ACADEMY|Met Standard|60|54|30|34|26|29|13|16|2016
105904001|DRIPPING SPRINGS H S|DRIPPING SPRINGS ISD|Met Standard|60|91|17|30|30|49|60|88|2016
105904041|DRIPPING SPRINGS MIDDLE|DRIPPING SPRINGS ISD|Met Standard|60|91|30|42|26|50|13|67|2016
105904101|DRIPPING SPRINGS EL|DRIPPING SPRINGS ISD|Met Standard|60|89|32|40|28|42|12|63|2016
105904102|WALNUT SPRINGS EL|DRIPPING SPRINGS ISD|Met Standard|60|89|32|45|28|40|12|56|2016
105904103|ROOSTER SPRINGS EL|DRIPPING SPRINGS ISD|Met Standard|60|89|32|45|28|53|12|52|2016
